url,url_len,dom,dom_len,is_ip,tld,tld_len,subdom_cnt,letter_cnt,digit_cnt,special_cnt,eq_cnt,qm_cnt,amp_cnt,dot_cnt,dash_cnt,under_cnt,letter_ratio,digit_ratio,spec_ratio,is_https,slash_cnt,entropy,path_len,query_len,label
http://www.steinbeis.de/en/,27,steinbeis.de,12,0,de,2,1,20,0,7,0,0,0,2,0,0,0.740740741,0,0.259259259,0,4,3.513784724,4,0,0
http://www.en.auh.dk/,21,auh.dk,6,0,dk,2,2,14,0,7,0,0,0,3,0,0,0.666666667,0,0.333333333,0,3,3.522571589,1,0,0
http://www.cpp.edu/,19,cpp.edu,7,0,edu,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.286629487,1,0,0
https://www.ill.eu/,19,ill.eu,6,0,eu,2,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,1,3,3.431623566,1,0,0
http://www.english.ulsu.ru/1.html,33,ulsu.ru,7,0,ru,2,2,24,1,8,0,0,0,4,0,0,0.727272727,0.03030303,0.242424242,0,3,3.876838816,7,0,0
http://www.sidenor.gr/,22,sidenor.gr,10,0,gr,2,1,16,0,6,0,0,0,2,0,0,0.727272727,0,0.272727273,0,3,3.754441846,1,0,0
http://www.ballard.com/,23,ballard.com,11,0,com,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,0,3,3.762267391,1,0,0
http://www.motorola.fr/home,27,motorola.fr,11,0,fr,2,1,21,0,6,0,0,0,2,0,0,0.777777778,0,0.222222222,0,3,3.633974076,5,0,0
http://www.shu.ru/,18,shu.ru,6,0,ru,2,1,12,0,6,0,0,0,2,0,0,0.666666667,0,0.333333333,0,3,3.197159723,1,0,0
http://www.vlsu.ru/index.php?id=183,35,vlsu.ru,7,0,ru,2,1,23,3,9,1,1,0,3,0,0,0.657142857,0.085714286,0.257142857,0,3,4.300153017,10,6,0
http://www.naionrai.ie/,23,naionrai.ie,11,0,ie,2,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,0,3,3.555533151,1,0,0
http://www.imm.ox.ac.uk/mrc-human-immunology-unit,49,ox.ac.uk,8,0,ac.uk,5,2,38,0,11,0,0,0,4,3,0,0.775510204,0,0.224489796,0,3,4.169934589,26,0,0
http://www.nara-wu.ac.jp/index-e.html,37,nara-wu.ac.jp,13,0,ac.jp,5,1,27,0,10,0,0,0,4,2,0,0.72972973,0,0.27027027,0,3,4.121219244,13,0,0
http://cito.ca/,15,cito.ca,7,0,ca,2,0,10,0,5,0,0,0,1,0,0,0.666666667,0,0.333333333,0,3,3.139572262,1,0,0
http://www.cas.hse.ru/,22,hse.ru,6,0,ru,2,2,15,0,7,0,0,0,3,0,0,0.681818182,0,0.318181818,0,3,3.538310596,1,0,0
http://www.talisman-energy.com/operations/other_areas/north-sea/uk.html,71,talisman-energy.com,19,0,com,3,1,58,0,13,0,0,0,3,2,1,0.816901408,0,0.183098592,0,6,4.238975952,41,0,0
http://www.veab.se/In-English.aspx?pageId=59,44,veab.se,7,0,se,2,1,32,2,10,1,1,0,3,1,0,0.727272727,0.045454545,0.227272727,0,3,4.475699516,16,9,0
http://international.pnzgu.ru/,30,pnzgu.ru,8,0,ru,2,1,24,0,6,0,0,0,2,0,0,0.8,0,0.2,0,3,3.815061012,1,0,0
https://dku.kz/,15,dku.kz,6,0,kz,2,0,10,0,5,0,0,0,1,0,0,0.666666667,0,0.333333333,1,3,3.323231429,1,0,0
http://www.brooklyn.cuny.edu/web/home.php,41,cuny.edu,8,0,edu,3,2,32,0,9,0,0,0,4,0,0,0.780487805,0,0.219512195,0,4,4.064392248,13,0,0
http://www.uhsystem.edu/,24,uhsystem.edu,12,0,edu,3,1,18,0,6,0,0,0,2,0,0,0.75,0,0.25,0,3,3.573934896,1,0,0
http://www.guc.edu.eg,21,guc.edu.eg,10,0,edu.eg,6,1,15,0,6,0,0,0,3,0,0,0.714285714,0,0.285714286,0,2,3.463280518,0,0,0
http://www.worcester.ac.uk/,27,worcester.ac.uk,15,0,ac.uk,5,1,20,0,7,0,0,0,3,0,0,0.740740741,0,0.259259259,0,3,3.70804815,1,0,0
http://www.missouribotanicalgarden.org/,39,missouribotanicalgarden.org,27,0,org,3,1,33,0,6,0,0,0,2,0,0,0.846153846,0,0.153846154,0,3,4.226832667,1,0,0
https://www.ukwir.org/eng/home,30,ukwir.org,9,0,org,3,1,23,0,7,0,0,0,2,0,0,0.766666667,0,0.233333333,1,4,3.906890596,9,0,0
https://www.ffg.at/en,21,ffg.at,6,0,at,2,1,15,0,6,0,0,0,2,0,0,0.714285714,0,0.285714286,1,3,3.522571589,3,0,0
http://www.hochschule-kempten.de/home.html?L=1,46,hochschule-kempten.de,21,0,de,2,1,35,1,10,1,1,0,3,1,0,0.760869565,0.02173913,0.217391304,0,3,4.17271488,10,3,0
http://www.hjf.org/,19,hjf.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.431623566,1,0,0
http://www.rmrims.org.in/,25,rmrims.org.in,13,0,org.in,6,1,18,0,7,0,0,0,3,0,0,0.72,0,0.28,0,3,3.643074189,1,0,0
http://oreluniver.ru/en,23,oreluniver.ru,13,0,ru,2,0,18,0,5,0,0,0,1,0,0,0.782608696,0,0.217391304,0,3,3.642489673,3,0,0
http://www.applica.be/,22,applica.be,10,0,be,2,1,16,0,6,0,0,0,2,0,0,0.727272727,0,0.272727273,0,3,3.538310596,1,0,0
http://www.reuna.cl/,20,reuna.cl,8,0,cl,2,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.646439345,1,0,0
https://www.aist.go.jp/index_en.html,36,aist.go.jp,10,0,go.jp,5,1,27,0,9,0,0,0,4,0,1,0.75,0,0.25,1,3,4.127986807,14,0,0
https://www.mcnc.org,20,mcnc.org,8,0,org,3,1,15,0,5,0,0,0,2,0,0,0.75,0,0.25,1,2,3.68418372,0,0,0
https://www.s-und-n.de/en/,26,s-und-n.de,10,0,de,2,1,17,0,9,0,0,0,2,2,0,0.653846154,0,0.346153846,1,4,3.565448372,4,0,0
https://havedreams.org/,23,havedreams.org,14,0,org,3,0,18,0,5,0,0,0,1,0,0,0.782608696,0,0.217391304,1,3,3.795088586,1,0,0
http://www.suncor.com/,22,suncor.com,10,0,com,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0,0.272727273,0,3,3.663532755,1,0,0
http://www.nidcd.nih.gov/Pages/default.aspx,43,nih.gov,7,0,gov,3,2,34,0,9,0,0,0,4,0,0,0.790697674,0,0.209302326,0,4,4.28627522,19,0,0
http://www.jaduniv.edu.in/,26,jaduniv.edu.in,14,0,edu.in,6,1,19,0,7,0,0,0,3,0,0,0.730769231,0,0.269230769,0,3,3.767183468,1,0,0
http://uncw.edu/,16,uncw.edu,8,0,edu,3,0,11,0,5,0,0,0,1,0,0,0.6875,0,0.3125,0,3,3.452819531,1,0,0
http://www.artannlabs.com/,26,artannlabs.com,14,0,com,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0,0.230769231,0,3,3.81507241,1,0,0
http://english.kmust.edu.cn/,28,kmust.edu.cn,12,0,edu.cn,6,1,21,0,7,0,0,0,3,0,0,0.75,0,0.25,0,3,3.940759833,1,0,0
http://www.rff.org/,19,rff.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.326360408,1,0,0
http://www.gla.ac.uk/research/az/suerc/,39,gla.ac.uk,9,0,ac.uk,5,1,29,0,10,0,0,0,3,0,0,0.743589744,0,0.256410256,0,6,3.867858308,19,0,0
http://www.uml.edu/,19,uml.edu,7,0,edu,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.431623566,1,0,0
http://www.ericsson.com/ca/en/,30,ericsson.com,12,0,com,3,1,22,0,8,0,0,0,2,0,0,0.733333333,0,0.266666667,0,5,3.80291008,7,0,0
http://www.atc.gr/default.aspx?page=home,40,atc.gr,6,0,gr,2,1,31,0,9,1,1,0,3,0,0,0.775,0,0.225,0,3,4.227567157,13,9,0
http://corporate.vattenfall.com/,32,vattenfall.com,14,0,com,3,1,26,0,6,0,0,0,2,0,0,0.8125,0,0.1875,0,3,3.816428032,1,0,0
http://www.geneva.edu/,22,geneva.edu,10,0,edu,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0,0.272727273,0,3,3.629219687,1,0,0
http://www.adph.org/,20,adph.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.446439345,1,0,0
http://www.bphc.org/Pages/default.aspx,38,bphc.org,8,0,org,3,1,30,0,8,0,0,0,3,0,0,0.789473684,0,0.210526316,0,4,4.201231789,19,0,0
http://www.asc-csa.gc.ca/eng/,29,asc-csa.gc.ca,13,0,gc.ca,5,1,20,0,9,0,0,0,3,1,0,0.689655172,0,0.310344828,0,4,3.607475391,5,0,0
http://www.defence.gov.au/,26,defence.gov.au,14,0,gov.au,6,1,19,0,7,0,0,0,3,0,0,0.730769231,0,0.269230769,0,3,3.891995487,1,0,0
https://www.eeri.org/,21,eeri.org,8,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0,0.285714286,1,3,3.558518613,1,0,0
https://www.gsi.gov.in/,23,gsi.gov.in,10,0,gov.in,6,1,16,0,7,0,0,0,3,0,0,0.695652174,0,0.304347826,1,3,3.555533151,1,0,0
https://www.gov.uk/government/organisations/natural-england,59,www.gov.uk,10,0,gov.uk,6,0,50,0,9,0,0,0,2,1,0,0.847457627,0,0.152542373,1,5,4.196203119,41,0,0
https://www.state.nj.us/health/,31,state.nj.us,11,0,nj.us,5,1,23,0,8,0,0,0,3,0,0,0.741935484,0,0.258064516,1,4,3.579061134,8,0,0
http://nmhealth.org/,20,nmhealth.org,12,0,org,3,0,15,0,5,0,0,0,1,0,0,0.75,0,0.25,0,3,3.60869497,1,0,0
http://www.nyc.gov/html/doh/html/home/home.shtml,48,nyc.gov,7,0,gov,3,1,37,0,11,0,0,0,3,0,0,0.770833333,0,0.229166667,0,7,3.776901826,30,0,0
http://ok.gov/odmhsas/,22,ok.gov,6,0,gov,3,0,16,0,6,0,0,0,1,0,0,0.727272727,0,0.272727273,0,4,3.606936732,9,0,0
http://www.oregon.gov/dhs,25,oregon.gov,10,0,gov,3,1,19,0,6,0,0,0,2,0,0,0.76,0,0.24,0,3,3.75326969,4,0,0
http://www.dhs.state.pa.us/,27,state.pa.us,11,0,pa.us,5,2,19,0,8,0,0,0,4,0,0,0.703703704,0,0.296296296,0,3,3.411751854,1,0,0
http://www.kingcounty.gov/healthservices/health.aspx,52,kingcounty.gov,14,0,gov,3,1,44,0,8,0,0,0,3,0,0,0.846153846,0,0.153846154,0,4,4.272769892,27,0,0
https://www.opm.gov/,20,opm.gov,7,0,gov,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,1,3,3.446439345,1,0,0
http://www.va.gov/health/,25,va.gov,6,0,gov,3,1,18,0,7,0,0,0,2,0,0,0.72,0,0.28,0,4,3.51326969,8,0,0
http://www.einstein.edu/locations/einstein-medical-center-philadelphia/,71,einstein.edu,12,0,edu,3,1,60,0,11,0,0,0,2,3,0,0.845070423,0,0.154929577,0,5,4.059004471,48,0,0
http://www.nemours.org/locations/nemours-dupont.html,52,nemours.org,11,0,org,3,1,43,0,9,0,0,0,3,1,0,0.826923077,0,0.173076923,0,4,4.16873317,30,0,0
http://www.archildrens.org/,27,archildrens.org,15,0,org,3,1,21,0,6,0,0,0,2,0,0,0.777777778,0,0.222222222,0,3,4.004344446,1,0,0
http://www.bidmc.org/,21,bidmc.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0,0.285714286,0,3,3.748994804,1,0,0
http://www.challiance.org/Main/Home.aspx,40,challiance.org,14,0,org,3,1,32,0,8,0,0,0,3,0,0,0.8,0,0.2,0,4,4.23418372,15,0,0
http://www.carolinashealthcare.org/cmc,38,carolinashealthcare.org,23,0,org,3,1,32,0,6,0,0,0,2,0,0,0.842105263,0,0.157894737,0,3,3.990705474,4,0,0
http://www.chp.edu/CHP/Home,27,chp.edu,7,0,edu,3,1,20,0,7,0,0,0,2,0,0,0.740740741,0,0.259259259,0,4,3.838039817,9,0,0
http://www.childrensmercy.org/,30,childrensmercy.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0,0.2,0,3,4.098068512,1,0,0
http://www.cincinnatichildrens.org/default/,43,cincinnatichildrens.org,23,0,org,3,1,36,0,7,0,0,0,2,0,0,0.837209302,0,0.162790698,0,4,4.135339755,9,0,0
http://my.clevelandclinic.org/,30,clevelandclinic.org,19,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0,0.2,0,3,4.098068512,1,0,0
http://www.denverhealth.org/,28,denverhealth.org,16,0,org,3,1,22,0,6,0,0,0,2,0,0,0.785714286,0,0.214285714,0,3,3.815410725,1,0,0
https://www.guysandstthomas.nhs.uk/patients-and-visitors/getting-here/travel-guys.aspx,86,guysandstthomas.nhs.uk,22,0,nhs.uk,6,1,72,0,14,0,0,0,4,4,0,0.837209302,0,0.162790698,1,5,4.289092565,52,0,0
http://www.hackensackumc.org/,29,hackensackumc.org,17,0,org,3,1,23,0,6,0,0,0,2,0,0,0.793103448,0,0.206896552,0,3,4.021268495,1,0,0
http://www.hahnemannhospital.com/en-US/Pages/default.aspx,57,hahnemannhospital.com,21,0,com,3,1,47,0,10,0,0,0,3,1,0,0.824561404,0,0.175438596,0,5,4.356767813,25,0,0
http://harbor-ucla.org/,23,harbor-ucla.org,15,0,org,3,0,17,0,6,0,0,0,1,1,0,0.739130435,0,0.260869565,0,3,3.762267391,1,0,0
http://www.kennedykrieger.org/,30,kennedykrieger.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0,0.2,0,3,3.831401845,1,0,0
http://www.legacyhealth.org/locations/hospitals/legacy-emanuel-medical-center.aspx,82,legacyhealth.org,16,0,org,3,1,70,0,12,0,0,0,3,3,0,0.853658537,0,0.146341463,0,5,4.288469652,55,0,0
http://www.legacyhealth.org/locations/hospitals/legacy-good-samaritan-medical-center.aspx,89,legacyhealth.org,16,0,org,3,1,76,0,13,0,0,0,3,4,0,0.853932584,0,0.146067416,0,5,4.273447483,62,0,0
http://www.mmc.org/,19,mmc.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.431623566,1,0,0
http://www.mcleanhospital.org/,30,mcleanhospital.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0,0.2,0,3,4.031401845,1,0,0
http://www.mhri.org/,20,mhri.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.446439345,1,0,0
http://www.miriamhospital.org/,30,miriamhospital.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0,0.2,0,3,3.806238929,1,0,0
https://nsuh.northwell.edu/,27,northwell.edu,13,0,edu,3,1,21,0,6,0,0,0,2,0,0,0.777777778,0,0.222222222,1,3,3.782122224,1,0,0
http://www.pennstatehershey.org/web/guest/welcome,49,pennstatehershey.org,20,0,org,3,1,41,0,8,0,0,0,2,0,0,0.836734694,0,0.163265306,0,5,3.975144611,18,0,0
http://oregon.providence.org/location-directory/p/providence-portland-medical-center/,85,providence.org,14,0,org,3,1,72,0,13,0,0,0,2,4,0,0.847058824,0,0.152941176,0,6,4.039550389,57,0,0
http://www.rwmc.org/,20,rwmc.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.38418372,1,0,0
https://nt.gov.au/wellbeing/hospitals-health-services/royal-darwin-hospital/introduction,88,nt.gov.au,9,0,gov.au,6,0,75,0,13,0,0,0,2,4,0,0.852272727,0,0.147727273,1,6,4.291429705,71,0,0
http://www.sanfordhealth.org/Locations/1834119252,49,sanfordhealth.org,17,0,org,3,1,32,10,7,0,0,0,2,0,0,0.653061224,0.204081633,0.142857143,0,4,4.532678211,21,0,0
http://www.sw.org/,18,sw.org,6,0,org,3,1,12,0,6,0,0,0,2,0,0,0.666666667,0,0.333333333,0,3,3.239097918,1,0,0
http://www.semc.org/,20,semc.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.646439345,1,0,0
https://www.dignityhealth.org/arizona/locations/stjosephs,57,dignityhealth.org,17,0,org,3,1,49,0,8,0,0,0,2,0,0,0.859649123,0,0.140350877,1,5,4.151337884,28,0,0
http://www.stlukeshospitalnyc.org/index.aspx,44,stlukeshospitalnyc.org,22,0,org,3,1,37,0,7,0,0,0,3,0,0,0.840909091,0,0.159090909,0,3,4.299896391,11,0,0
https://www.ttsh.com.sg/,24,ttsh.com.sg,11,0,com.sg,6,1,17,0,7,0,0,0,3,0,0,0.708333333,0,0.291666667,1,3,3.375814584,1,0,0
http://www.albertahealthservices.ca/facilities.asp?pid=facility&rid=6600,72,albertahealthservices.ca,24,0,ca,2,1,57,4,11,2,1,1,3,0,0,0.791666667,0.055555556,0.152777778,0,3,4.318532988,15,21,0
http://www.utmedicalcenter.org/,31,utmedicalcenter.org,19,0,org,3,1,25,0,6,0,0,0,2,0,0,0.806451613,0,0.193548387,0,3,4.042433004,1,0,0
http://www.womenandinfants.org/,31,womenandinfants.org,19,0,org,3,1,25,0,6,0,0,0,2,0,0,0.806451613,0,0.193548387,0,3,3.937751955,1,0,0
http://www.loc.gov/,19,loc.gov,7,0,gov,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.431623566,1,0,0
http://www.bmnh.org.cn,22,bmnh.org.cn,11,0,org.cn,6,1,16,0,6,0,0,0,3,0,0,0.727272727,0,0.272727273,0,2,3.663532755,0,0,0
http://www.exploratorium.edu/,29,exploratorium.edu,17,0,edu,3,1,23,0,6,0,0,0,2,0,0,0.793103448,0,0.206896552,0,3,3.952302978,1,0,0
https://www.fi.edu/,19,fi.edu,6,0,edu,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,1,3,3.536886724,1,0,0
http://www.museum.state.il.us/,30,state.il.us,11,0,il.us,5,2,22,0,8,0,0,0,4,0,0,0.733333333,0,0.266666667,0,3,3.606238929,1,0,0
http://www.priweb.org/index.php,31,priweb.org,10,0,org,3,1,24,0,7,0,0,0,3,0,0,0.774193548,0,0.225806452,0,3,3.808719697,10,0,0
http://www.nhm.org/site/,24,nhm.org,7,0,org,3,1,17,0,7,0,0,0,2,0,0,0.708333333,0,0.291666667,0,4,3.688721876,6,0,0
http://nysci.org/,17,nysci.org,9,0,org,3,0,12,0,5,0,0,0,1,0,0,0.705882353,0,0.294117647,0,3,3.690116518,1,0,0
http://www.omsi.edu/,20,omsi.edu,8,0,edu,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.646439345,1,0,0
https://www.smm.org/,20,smm.org,7,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,1,3,3.446439345,1,0,0
http://www.ascb.org/,20,ascb.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.646439345,1,0,0
http://fenwayhealth.org/,24,fenwayhealth.org,16,0,org,3,0,19,0,5,0,0,0,1,0,0,0.791666667,0,0.208333333,0,3,3.823934896,1,0,0
http://www.pointblue.org/,25,pointblue.org,13,0,org,3,1,19,0,6,0,0,0,2,0,0,0.76,0,0.24,0,3,3.83326969,1,0,0
https://www.rockefellerfoundation.org/,38,rockefellerfoundation.org,25,0,org,3,1,32,0,6,0,0,0,2,0,0,0.842105263,0,0.157894737,1,3,4.201231789,1,0,0
http://www.ccsu.edu/,20,ccsu.edu,8,0,edu,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.446439345,1,0,0
https://lowell.edu/,19,lowell.edu,10,0,edu,3,0,14,0,5,0,0,0,1,0,0,0.736842105,0,0.263157895,1,3,3.536886724,1,0,0
https://www.cfa.harvard.edu/sao,31,harvard.edu,11,0,edu,3,2,24,0,7,0,0,0,3,0,0,0.774193548,0,0.225806452,1,3,3.913400746,4,0,0
https://www.sternwarte.de/english.html,38,sternwarte.de,13,0,de,2,1,31,0,7,0,0,0,3,0,0,0.815789474,0,0.184210526,1,3,3.862948817,13,0,0
http://www.archbold-station.org/,32,archbold-station.org,20,0,org,3,1,25,0,7,0,0,0,2,1,0,0.78125,0,0.21875,0,3,4.054229297,1,0,0
http://www.eastwestcenter.org/,30,eastwestcenter.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0,0.2,0,3,3.628072996,1,0,0
http://www.fields.utoronto.ca/,30,utoronto.ca,11,0,ca,2,2,23,0,7,0,0,0,3,0,0,0.766666667,0,0.233333333,0,3,4.006238929,1,0,0
http://www.haskins.yale.edu/,28,yale.edu,8,0,edu,3,2,21,0,7,0,0,0,3,0,0,0.75,0,0.25,0,3,3.940759833,1,0,0
http://www.hwi.buffalo.edu/,27,buffalo.edu,11,0,edu,3,2,20,0,7,0,0,0,3,0,0,0.740740741,0,0.259259259,0,3,3.810081021,1,0,0
http://gladstone.org/,21,gladstone.org,13,0,org,3,0,16,0,5,0,0,0,1,0,0,0.761904762,0,0.238095238,0,3,3.748994804,1,0,0
http://www.mriglobal.org/,25,mriglobal.org,13,0,org,3,1,19,0,6,0,0,0,2,0,0,0.76,0,0.24,0,3,3.78346519,1,0,0
http://www.msri.org/web/msri,28,msri.org,8,0,org,3,1,21,0,7,0,0,0,2,0,0,0.75,0,0.25,0,4,3.708966083,9,0,0
http://mdibl.org/,17,mdibl.org,9,0,org,3,0,12,0,5,0,0,0,1,0,0,0.705882353,0,0.294117647,0,3,3.690116518,1,0,0
http://www.rfmh.org/nki/,24,rfmh.org,8,0,org,3,1,17,0,7,0,0,0,2,0,0,0.708333333,0,0.291666667,0,4,3.720175521,5,0,0
http://www.nbrc.ac.in/,22,nbrc.ac.in,10,0,ac.in,5,1,15,0,7,0,0,0,3,0,0,0.681818182,0,0.318181818,0,3,3.538310596,1,0,0
http://nybloodcenter.org/,25,nybloodcenter.org,17,0,org,3,0,20,0,5,0,0,0,1,0,0,0.8,0,0.2,0,3,3.83326969,1,0,0
http://www.pbrc.edu/,20,pbrc.edu,8,0,edu,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.546439345,1,0,0
https://www.pup.edu.ph/,23,pup.edu.ph,10,0,edu.ph,6,1,16,0,7,0,0,0,3,0,0,0.695652174,0,0.304347826,1,3,3.294663586,1,0,0
http://www.popcouncil.org/,26,popcouncil.org,14,0,org,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0,0.230769231,0,3,3.738149333,1,0,0
http://www.cat.ernet.in/,24,ernet.in,8,0,in,2,2,17,0,7,0,0,0,3,0,0,0.708333333,0,0.291666667,0,3,3.490601563,1,0,0
http://www.lunenfeld.ca/,24,lunenfeld.ca,12,0,ca,2,1,18,0,6,0,0,0,2,0,0,0.75,0,0.25,0,3,3.772055209,1,0,0
http://www.ski.org/,19,ski.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.536886724,1,0,0
http://www.ssrc.org/,20,ssrc.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0,0.3,0,3,3.446439345,1,0,0
http://www.stowers.org/,23,stowers.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,0,3,3.414441304,1,0,0
http://www.vai.org/,19,vai.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.536886724,1,0,0
http://www.acu.edu/,19,acu.edu,7,0,edu,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.431623566,1,0,0
http://www.adelphi.edu/,23,adelphi.edu,11,0,edu,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,0,3,3.588354347,1,0,0
http://www.alasu.edu/index.aspx,31,alasu.edu,9,0,edu,3,1,24,0,7,0,0,0,3,0,0,0.774193548,0,0.225806452,0,3,3.889049536,11,0,0
https://www.alcorn.edu/,23,alcorn.edu,10,0,edu,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,1,3,3.936180434,1,0,0
http://www.allenuniversity.edu/,31,allenuniversity.edu,19,0,edu,3,1,25,0,6,0,0,0,2,0,0,0.806451613,0,0.193548387,0,3,4.018081794,1,0,0
https://www.alliant.edu/locations/san-diego-campus/,51,alliant.edu,11,0,edu,3,1,41,0,10,0,0,0,2,2,0,0.803921569,0,0.196078431,1,5,4.162744588,28,0,0
https://www.andrews.edu/,24,andrews.edu,11,0,edu,3,1,18,0,6,0,0,0,2,0,0,0.75,0,0.25,1,3,3.636842188,1,0,0
http://www.antioch.edu/,23,antioch.edu,11,0,edu,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,0,3,3.729446195,1,0,0
http://www.antiochne.edu/,25,antiochne.edu,13,0,edu,3,1,19,0,6,0,0,0,2,0,0,0.76,0,0.24,0,3,3.75326969,1,0,0
http://www.aoyama.ac.jp/en/,27,aoyama.ac.jp,12,0,ac.jp,5,1,19,0,8,0,0,0,3,0,0,0.703703704,0,0.296296296,0,4,3.661932872,4,0,0
http://www.arcadia.edu/,23,arcadia.edu,11,0,edu,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,0,3,3.642489673,1,0,0
http://www.atu.edu/,19,atu.edu,7,0,edu,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0,0.315789474,0,3,3.286629487,1,0,0
http://www.armstrong.edu/,25,armstrong.edu,13,0,edu,3,1,19,0,6,0,0,0,2,0,0,0.76,0,0.24,0,3,3.91326969,1,0,0
https://www.ashland.edu/,24,ashland.edu,11,0,edu,3,1,18,0,6,0,0,0,2,0,0,0.75,0,0.25,1,3,3.688721876,1,0,0
https://www.ashworthcollege.edu/index.php,41,ashworthcollege.edu,19,0,edu,3,1,34,0,7,0,0,0,3,0,0,0.829268293,0,0.170731707,1,3,4.113172736,10,0,0
http://www.athens.edu/,22,athens.edu,10,0,edu,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0,0.272727273,0,3,3.538310596,1,0,0
http://www.aucconsortium.org/,29,aucconsortium.org,17,0,org,3,1,23,0,6,0,0,0,2,0,0,0.793103448,0,0.206896552,0,3,3.926272374,1,0,0
http://www.aut.ac.nz/,21,aut.ac.nz,9,0,ac.nz,5,1,14,0,7,0,0,0,3,0,0,0.666666667,0,0.333333333,0,3,3.39138647,1,0,0
http://www.augie.edu/,21,augie.edu,9,0,edu,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0,0.285714286,0,3,3.558518613,1,0,0
http://www.aurora.edu/,22,aurora.edu,10,0,edu,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0,0.272727273,0,3,3.572623664,1,0,0
http://www.avila.edu/,21,avila.edu,9,0,edu,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0,0.285714286,0,3,3.653756708,1,0,0
https://www.bakeru.edu/,23,bakeru.edu,10,0,edu,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,1,3,3.762267391,1,0,0
http://www.bastyr.edu/,22,bastyr.edu,10,0,edu,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0,0.272727273,0,3,3.720128777,1,0,0
http://www.belmont.edu/,23,belmont.edu,11,0,edu,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0,0.260869565,0,3,3.729446195,1,0,0
http://www.bemidjistate.edu/,28,bemidjistate.edu,16,0,edu,3,1,22,0,6,0,0,0,2,0,0,0.785714286,0,0.214285714,0,3,3.79790269,1,0,0
